('87_constraint0.2_symmetric_nomax', (0.1, 0.1), 2314.0, 1757)
('84_constraint0.2_asymmetric_max1', (0.099, 0.026000000000000002), 2200.0, 1)
('86_constraint0.2_symmetric_nomax', (0.1, 0.1), 2341.0, 1748)
('85_constraint0.2_symmetric_nomax', (0.1, 0.1), 2368.0, 1737)
('83_constraint0.2_asymmetric_max1', (0.1, 0.029), 2118.0, 1)
('84_constraint0.2_symmetric_nomax', (0.1, 0.1), 2396.0, 1725)
('82_constraint0.2_asymmetric_max1', (0.1, 0.031), 2087.0, 1)
('83_constraint0.2_symmetric_nomax', (0.1, 0.1), 2425.0, 1714)
('81_constraint0.2_asymmetric_max1', (0.1, 0.033), 2061.0, 1)
('80_constraint0.2_asymmetric_max1', (0.1, 0.035), 2039.0, 1)
('82_constraint0.2_symmetric_nomax', (0.1, 0.1), 2455.0, 1701)
('81_constraint0.2_symmetric_nomax', (0.1, 0.1), 2485.0, 1687)
('79_constraint0.2_asymmetric_max1', (0.1, 0.037), 2021.0, 1)
('80_constraint0.2_symmetric_nomax', (0.1, 0.1), 2516.0, 1672)
('79_constraint0.2_symmetric_nomax', (0.1, 0.1), 2548.0, 1657)
('78_constraint0.2_asymmetric_max1', (0.1, 0.039), 2007.0, 1)
('78_constraint0.2_symmetric_nomax', (0.1, 0.1), 2581.0, 1640)
('77_constraint0.2_asymmetric_max1', (0.1, 0.041), 1997.0, 1)
('77_constraint0.2_symmetric_nomax', (0.1, 0.1), 2614.0, 1622)
('76_constraint0.2_asymmetric_max1', (0.1, 0.044), 1939.0, 1)
('75_constraint0.2_asymmetric_max1', (0.1, 0.046), 1936.0, 1)
('76_constraint0.2_symmetric_nomax', (0.1, 0.1), 2648.0, 1603)
('75_constraint0.2_symmetric_nomax', (0.1, 0.1), 2684.0, 1584)
('74_constraint0.2_asymmetric_max1', (0.1, 0.048), 1936.0, 1)
('74_constraint0.2_symmetric_nomax', (0.1, 0.1), 2720.0, 1563)
('73_constraint0.2_asymmetric_max1', (0.1, 0.051000000000000004), 1889.0, 1)
('73_constraint0.2_symmetric_nomax', (0.1, 0.1), 2757.0, 1540)
('72_constraint0.2_asymmetric_max1', (0.1, 0.053), 1896.0, 1)
('72_constraint0.2_symmetric_nomax', (0.1, 0.1), 2796.0, 1518)
('71_constraint0.2_asymmetric_max1', (0.099, 0.055), 1886.0, 1)
('71_constraint0.2_symmetric_nomax', (0.1, 0.1), 2835.0, 1493)
('70_constraint0.2_asymmetric_max1', (0.1, 0.058), 1869.0, 1)
('70_constraint0.2_symmetric_nomax', (0.1, 0.1), 2875.0, 1466)
('69_constraint0.2_asymmetric_max1', (0.1, 0.061), 1834.0, 1)
('69_constraint0.2_symmetric_nomax', (0.1, 0.1), 2917.0, 1440)
('25_constraint0.2_asymmetric_max1', (0.023, 0.1), 5187.0, 1)
('25_constraint0.2_symmetric_nomax', (0.023, 0.023), 7611.0, 1)
('68_constraint0.2_asymmetric_max1', (0.1, 0.063), 1856.0, 1)
('68_constraint0.2_symmetric_nomax', (0.1, 0.1), 2960.0, 1411)
('67_constraint0.2_asymmetric_max1', (0.1, 0.066), 1828.0, 1)
('67_constraint0.2_symmetric_nomax', (0.1, 0.1), 3004.0, 1381)
('66_constraint0.2_asymmetric_max1', (0.099, 0.068), 1833.0, 1)
('66_constraint0.2_symmetric_nomax', (0.1, 0.1), 3050.0, 1350)
('65_constraint0.2_asymmetric_max1', (0.1, 0.07100000000000001), 1836.0, 1)
('65_constraint0.2_symmetric_nomax', (0.1, 0.1), 3097.0, 1318)
('64_constraint0.2_asymmetric_max1', (0.1, 0.074), 1818.0, 1)
('64_constraint0.2_symmetric_nomax', (0.1, 0.1), 3145.0, 1283)
('63_constraint0.2_asymmetric_max1', (0.1, 0.077), 1802.0, 1)
('63_constraint0.2_symmetric_nomax', (0.1, 0.1), 3195.0, 1247)
('62_constraint0.2_asymmetric_max1', (0.1, 0.08), 1790.0, 1)
('62_constraint0.2_symmetric_nomax', (0.1, 0.1), 3246.0, 1208)
('26_constraint0.2_asymmetric_max1', (0.048, 0.1), 4566.0, 1)
('61_constraint0.2_asymmetric_max1', (0.1, 0.083), 1782.0, 1)
('26_constraint0.2_symmetric_nomax', (0.048, 0.048), 5838.0, 1)
('61_constraint0.2_symmetric_nomax', (0.1, 0.1), 3300.0, 1169)
('25_constraint0.2_asymmetric_nomax', (0.023, 0.1), 6495.0, 1309)
('60_constraint0.2_asymmetric_max1', (0.1, 0.08600000000000001), 1777.0, 1)
('60_constraint0.2_symmetric_nomax', (0.1, 0.1), 3354.0, 1127)
('59_constraint0.2_asymmetric_max1', (0.1, 0.089), 1777.0, 1)
('59_constraint0.2_symmetric_nomax', (0.1, 0.1), 3409.0, 1084)
('57_constraint0.2_asymmetric_max1', (0.1, 0.092), 1781.0, 1)
('27_constraint0.2_asymmetric_max1', (0.068, 0.1), 4251.0, 1)
('57_constraint0.2_symmetric_nomax', (0.1, 0.1), 3459.0, 1037)
('27_constraint0.2_symmetric_nomax', (0.068, 0.068), 4946.0, 1)
('57_constraint0.2_asymmetric_max1', (0.1, 0.095), 1791.0, 1)
('57_constraint0.2_symmetric_nomax', (0.1, 0.1), 3505.0, 990)
('56_constraint0.2_asymmetric_max1', (0.098, 0.097), 1806.0, 1)
